更新日期,#genre#
凤凰卫视,http://221.7.175.154:8445/tsfile/live/1020_1.m3u8$IPV4•线路3
凤凰卫视,http://221.7.175.154:8445/tsfile/live/1020_1.m3u8$IPV4•线路4
凤凰卫视,http://qjrhc.jydjd.top:2911/udp/224.1.100.3:11111$IPV4•线路5
凤凰卫视,http://qjrhc.jydjd.top:2911/udp/224.1.100.3:11111$IPV4•线路6
香港卫视,https://piccpndali.v.myalicdn.com/audio/xianggangweishi_2.m3u8$IPV4•线路1
香港卫视,https://piccpndali.v.myalicdn.com/audio/xianggangweishi_2.m3u8$IPV4•线路2
香港卫视,https://piccpndks.v.kcdnvip.com/audio/xianggangweishi_2.m3u8$IPV4•线路3
香港卫视,https://piccpndks.v.kcdnvip.com/audio/xianggangweishi_2.m3u8$IPV4•线路4
香港卫视,http://player.cntv.cn/standard/live_HLSDRM20180606.swf?ChannelID=xianggangweishi&P2PChannelID=pd://cctv_p2p_hdxianggangweishi$IPV4•线路5
香港卫视,http://player.cntv.cn/standard/live_HLSDRM20180606.swf?ChannelID=xianggangweishi&P2PChannelID=pd://cctv_p2p_hdxianggangweishi$IPV4•线路6
香港卫视,http://zhibo.hkstv.tv/livestream/mutfysrq/playlist.m3u8?wsSession=3c732f93c14e1bc0c07641df-156388849014752&amp;wsIPSercert=8de23d0849e78e3b16ec92a809235421&amp;wsMonitor=0$IPV4•线路7
香港卫视,http://zhibo.hkstv.tv/livestream/mutfysrq/playlist.m3u8?wsSession=3c732f93c14e1bc0c07641df-156388849014752&amp;wsIPSercert=8de23d0849e78e3b16ec92a809235421&amp;wsMonitor=0$IPV4•线路8
香港卫视,rtmp://zhibo.hkstv.tv/livestream/mutfysrq$IPV4•线路9
香港卫视,rtmp://zhibo.hkstv.tv/livestream/mutfysrq$IPV4•线路10
纬来体育,http://122.117.71.103:8562/http/61.222.53.250:8081/hls/75/817/ch59.m3u8$IPV4•线路1
纬来体育,http://122.117.71.103:8562/http/61.222.53.250:8081/hls/75/817/ch59.m3u8$IPV4•线路2
纬来体育,http://aktv_stream1.m16tv.cfd/stream/aktv3/null-1/AKTV.m3u8$IPV4•线路3
纬来体育,http://aktv_stream1.m16tv.cfd/stream/aktv3/null-1/AKTV.m3u8$IPV4•线路4
纬来体育,http://aktv_stream1.m16tv.cfd/stream/tuntun/null/AKTV.m3u8$IPV4•线路5
纬来体育,http://aktv_stream1.m16tv.cfd/stream/tuntun/null/AKTV.m3u8$IPV4•线路6
东森电影,http://1b6467f415.iok.la:9931/tsfile/live/1043_1.m3u8$IPV4•线路1
东森电影,http://1b6467f415.iok.la:9931/tsfile/live/1043_1.m3u8$IPV4•线路2
广东珠江,http://120.238.94.10:9901/tsfile/live/1009_1.m3u8$IPV4•线路1
广东珠江,http://120.238.94.10:9901/tsfile/live/1009_1.m3u8$IPV4•线路2
广东珠江,http://183.11.239.36:808/hls/83/index.m3u8$IPV4•线路3
广东珠江,http://183.11.239.36:808/hls/83/index.m3u8$IPV4•线路4
广东珠江,http://218.15.183.23:9901/tsfile/live/23009_1.m3u8$IPV4•线路5
广东珠江,http://218.15.183.23:9901/tsfile/live/23009_1.m3u8$IPV4•线路6
广东珠江,http://8.218.124.113:5000/TVOD/2000000003000000033/hnbblive/index.m3u8$IPV4•线路7
广东珠江,http://8.218.124.113:5000/TVOD/2000000003000000033/hnbblive/index.m3u8$IPV4•线路8
广东珠江,http://cdn2.163189.xyz/live/gdzj/stream.m3u8$IPV4•线路9
广东珠江,http://cdn2.163189.xyz/live/gdzj/stream.m3u8$IPV4•线路10
广东体育,http://120.198.101.106:9901/tsfile/live/1012_1.m3u8?key=txiptv$IPV4•线路1
广东体育,http://120.198.101.106:9901/tsfile/live/1012_1.m3u8?key=txiptv$IPV4•线路2
广东体育,http://120.198.95.220:9901/tsfile/live/1010_1.m3u8?key=txiptv$IPV4•线路3
广东体育,http://120.198.95.220:9901/tsfile/live/1010_1.m3u8?key=txiptv$IPV4•线路4
广东体育,http://120.238.94.10:9901/tsfile/live/1012_1.m3u8$IPV4•线路5
广东体育,http://120.238.94.10:9901/tsfile/live/1012_1.m3u8$IPV4•线路6
广东体育,http://120.238.94.82:9901/tsfile/live/1012_1.m3u8$IPV4•线路7
广东体育,http://120.238.94.82:9901/tsfile/live/1012_1.m3u8$IPV4•线路8
广东体育,http://125.89.163.44:8888/udp/239.77.0.112:5146$IPV4•线路9
广东体育,http://125.89.163.44:8888/udp/239.77.0.112:5146$IPV4•线路10
广东体育,http://183.11.239.36:808/hls/2/index.m3u8$IPV4•线路11
广东体育,http://183.11.239.36:808/hls/2/index.m3u8$IPV4•线路12
广东体育,http://218.13.170.98:9901/tsfile/live/0019_1.m3u8$IPV4•线路13
广东体育,http://218.13.170.98:9901/tsfile/live/0019_1.m3u8$IPV4•线路14
广东体育,http://218.15.183.23:9901/tsfile/live/23012_1.m3u8$IPV4•线路15
广东体育,http://218.15.183.23:9901/tsfile/live/23012_1.m3u8$IPV4•线路16
广东体育,http://cdn2.163189.xyz/live/gdty/stream.m3u8$IPV4•线路17
广东体育,http://cdn2.163189.xyz/live/gdty/stream.m3u8$IPV4•线路18
广东民生,http://121.11.160.7:9901/tsfile/live/1001_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路1
广东民生,http://121.11.160.7:9901/tsfile/live/1001_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路2
广东民生,http://121.33.239.242:9901/tsfile/live/1003_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路3
广东民生,http://121.33.239.242:9901/tsfile/live/1003_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路4
广东民生,http://183.11.239.36:808/hls/18/index.m3u8$IPV4•线路5
广东民生,http://183.11.239.36:808/hls/18/index.m3u8$IPV4•线路6
广东民生,http://183.237.95.108:9901/tsfile/live/1032_1.m3u8?key=txiptv&playlive=0&authid=0$IPV4•线路7
广东民生,http://183.237.95.108:9901/tsfile/live/1032_1.m3u8?key=txiptv&playlive=0&authid=0$IPV4•线路8
广东民生,http://qjrhc.jydjd.top:2911/udp/224.1.100.4:11111$IPV4•线路9
广东民生,http://qjrhc.jydjd.top:2911/udp/224.1.100.4:11111$IPV4•线路10
大湾区卫视,http://183.11.239.36:808/hls/132/index.m3u8$IPV4•线路1
大湾区卫视,http://183.11.239.36:808/hls/132/index.m3u8$IPV4•线路2
大湾区卫视,http://183.237.95.108:9901/tsfile/live/1037_1.m3u8?key=txiptv&playlive=0&authid=0$IPV4•线路3
大湾区卫视,http://183.237.95.108:9901/tsfile/live/1037_1.m3u8?key=txiptv&playlive=0&authid=0$IPV4•线路4
大湾区卫视,http://222.128.55.152:9080/live/dwq.m3u8$IPV4•线路5
大湾区卫视,http://222.128.55.152:9080/live/dwq.m3u8$IPV4•线路6
大湾区卫视,http://3501776.xyz:35455/itv/1000000002000011619.m3u8?cdn=ystenlive$IPV4•线路7
大湾区卫视,http://3501776.xyz:35455/itv/1000000002000011619.m3u8?cdn=ystenlive$IPV4•线路8
大湾区卫视,http://36.105.100.208:35455/itv/1000000002000011619.m3u8?cdn=ystenlive$IPV4•线路9
大湾区卫视,http://36.105.100.208:35455/itv/1000000002000011619.m3u8?cdn=ystenlive$IPV4•线路10
大湾区卫视,http://qjrhc.jydjd.top:2911/udp/224.1.100.7:11111$IPV4•线路11
大湾区卫视,http://qjrhc.jydjd.top:2911/udp/224.1.100.7:11111$IPV4•线路12
大湾区卫视,http://tvbox6.icu/tv/dwqws.m3u8$IPV4•线路13
大湾区卫视,http://tvbox6.icu/tv/dwqws.m3u8$IPV4•线路14

